timestamp,accX,accY,accZ,anvX,anvY,anvZ
45500,-0.3,-9.85,-0.81,0,-0.03,-0.04
45600,-0.02,-9.72,-0.98,-0.04,0.03,0.02
45700,-0.34,-10.18,-0.89,-0.07,-0.02,-0.01
45800,-0.33,-10.02,-1,-0.05,-0.08,0.01
45900,0.18,-9.71,-1.06,-0.04,0.04,0
46000,-0.29,-9.96,-1.19,-0.05,-0.05,-0.01
46100,-0.12,-10.07,-0.91,0,-0.04,-0.02
46200,0.2,-9.78,-1.08,-0.05,-0.05,-0.03
46300,0.01,-9.8,-1.02,-0.07,-0.07,-0.03
46400,-0.04,-9.72,-1.11,0.01,-0.05,0
46500,-0.13,-10.22,-1.07,-0.09,-0.07,-0.04
46600,0.03,-10.49,-1.4,-0.22,-0.02,-0.08
46700,0.11,-9.92,-1.5,-0.09,-0.13,0.06
46800,0.17,-9.83,-1.45,-0.17,-0.03,0.08
46900,0.12,-9.79,-1.51,-0.13,-0.15,-0.04
47000,0.24,-9.91,-1.37,-0.05,-0.19,-0.06
47100,0.06,-10,-1.35,-0.03,-0.18,-0.08
47200,0.11,-9.9,-1.49,-0.03,-0.13,-0.01
47300,0.31,-9.84,-1.79,-0.05,-0.09,0.02
47400,0.23,-10.03,-1.68,-0.07,-0.12,-0.05
47500,0.28,-10.06,-1.81,-0.06,-0.1,0.02
47600,0.3,-10.16,-1.48,-0.01,-0.16,-0.02
47700,0.19,-10.09,-1.68,-0.01,-0.06,0.01
47800,0.11,-10.08,-2.15,-0.06,-0.05,0.01
47900,0.28,-9.78,-1.84,-0.08,-0.1,-0.04
48000,0.3,-10.02,-1.81,-0.05,-0.05,-0.03
48100,0.23,-9.93,-1.94,0,-0.05,-0.03
48200,0.2,-10.2,-1.88,0,-0.05,-0.01
48300,0.51,-10.04,-2.13,-0.04,-0.14,-0.02
48400,0.59,-10.04,-2.09,-0.06,-0.16,0.03
48500,0.34,-9.89,-1.74,0.03,-0.12,-0.04
48600,0.66,-10.26,-2.29,-0.04,-0.01,0.01
48700,-0.16,-10.27,-1.49,-0.13,0.09,0.11
48800,0.22,-9.68,-1.38,-0.1,-0.13,0.03
48900,0.67,-9.28,-1.84,-0.04,-0.19,0.03
49000,0.39,-9.79,-1.56,0.04,-0.11,-0.06
49100,0.42,-9.83,-1.87,-0.05,-0.12,0.02
49200,0.24,-10.04,-2.05,0.06,-0.16,-0.01
49300,-0.03,-9.79,-1.5,0.04,-0.17,-0.05
49400,0.48,-10.24,-1.54,0.03,-0.09,0.05
49500,-0.06,-9.98,-1.09,0.03,-0.01,0.03
49600,0.21,-9.96,-1.94,0.08,-0.05,0.02
49700,0.03,-10.21,-1.55,-0.05,-0.06,0.02
49800,0.05,-10.04,-0.56,-0.11,0.11,0.03
49900,-0.09,-9.51,-1.32,0.09,-0.16,0.03
50000,0.24,-9.74,-1.46,-0.06,0.11,-0.01
50100,0.1,-9.73,-1.15,-0.02,0.18,-0.07
50200,-0.23,-9.85,-1.54,-0.03,0.14,-0.08
50300,0.01,-9.81,-1.7,-0.01,0.08,-0.02
50400,0.13,-10.14,-1.64,0.04,0.1,-0.03
50500,-0.05,-9.94,-1.48,-0.05,0.11,-0.01
50600,-0.06,-10.03,-1.47,0,0.05,0.01
50700,-0.15,-10.11,-1.6,-0.05,0.16,-0.05
50800,0.14,-9.82,-1.54,-0.08,0.13,0.07
50900,0.12,-9.66,-1.5,0.01,0.16,-0.01
51000,0.21,-9.8,-1.88,-0.01,0.17,-0.02
51100,0.09,-9.93,-1.55,-0.03,0.11,-0.01
51200,0.31,-9.81,-1.86,-0.06,0.17,-0.09
51300,-0.17,-9.98,-1.86,-0.07,0.18,-0.04
51400,0.19,-9.87,-1.49,-0.02,0.08,0
51500,0.26,-9.95,-2.04,0.01,0.13,-0.04
51600,0.14,-10.32,-2.11,-0.06,0.08,-0.04
51700,0.37,-10.02,-1.16,-0.28,0.09,-0.01
51800,0.25,-9.78,-1.67,-0.03,0.1,0.02
51900,0.17,-9.88,-1.65,-0.06,0.07,0.07
52000,0.06,-9.79,-1.81,0.03,0.11,-0.03
52100,0.05,-9.91,-1.99,-0.01,0.09,0.01
52200,0.53,-10.23,-2.88,0.1,0.13,0.09
52300,-0.11,-9.92,-1.39,-0.01,0.09,0.04
52400,-0.07,-9.92,-1.54,0.03,0.14,0.04
52500,0.38,-10.08,-2.24,0.1,0.04,0.03
52600,-0.17,-9.93,-1.24,0.04,0.1,0.04
52700,-0.07,-9.99,-1.65,0.08,0.08,0.05
52800,0.47,-9.95,-2.01,-0.02,0.07,0
52900,-0.24,-9.98,-1.01,0.01,0.14,-0.04
53000,-0.34,-10,-0.17,0.72,0.32,0.06
53100,-0.07,-9.96,-1.02,-0.01,0.13,-0.01
53200,-0.13,-10,-1.02,0.05,0.14,0.01
53300,-0.42,-10.24,-1.03,-0.03,0.3,0.04
53400,-0.39,-9.92,-0.6,0.09,0.2,0.07
53500,-0.32,-9.64,-1.01,0.06,0.19,0.05
53600,-0.27,-10.19,-0.79,0.05,0.01,-0.04
53700,-0.54,-9.79,-0.29,0,0.06,-0.04
53800,-0.11,-9.73,-0.71,0.05,0.04,0.03
53900,-0.16,-9.59,-0.47,0.01,0.01,-0.06
54000,-0.25,-9.9,-0.52,-0.03,0.06,0
54100,-0.22,-10,-0.21,-0.07,-0.06,-0.08
54200,-0.49,-10.16,-0.62,-0.02,-0.07,-0.04
54300,-0.03,-9.6,-0.61,-0.09,-0.03,0.03
54400,-0.18,-9.8,-0.37,-0.04,0,0
54500,-0.27,-9.83,-0.23,-0.08,-0.01,-0.01
54600,-0.17,-9.87,-0.56,-0.02,0,-0.02
54700,-0.19,-9.85,-0.66,-0.11,0.04,-0.01
54800,-0.06,-9.72,-0.94,-0.01,-0.07,-0.06
54900,-0.32,-9.92,-0.8,-0.14,-0.09,-0.02
55000,-0.09,-9.93,-0.89,-0.13,-0.13,0
55100,-0.15,-9.81,-0.92,-0.1,-0.16,0.01
55200,-0.11,-9.82,-1.17,-0.14,-0.03,0
55300,-0.12,-9.96,-1.15,-0.15,-0.11,-0.04
55400,-0.02,-10.01,-1.16,-0.11,-0.13,0.02
55500,0.07,-9.69,-1.31,-0.08,-0.18,0.02
55600,0.06,-9.78,-1.33,-0.09,-0.18,-0.03
55700,0.21,-9.82,-1.52,-0.07,-0.15,-0.04
55800,0.04,-10.18,-1.74,-0.11,-0.21,-0.04
55900,-0.15,-9.99,-1.36,-0.09,-0.15,0.02
56000,0.08,-9.82,-1.67,-0.09,-0.11,-0.01
56100,0.09,-9.8,-1.85,-0.12,-0.08,0.01
56200,0.03,-9.8,-1.64,-0.03,-0.14,-0.04
56300,-0.01,-10.18,-2.01,-0.09,-0.14,0
56400,0,-9.98,-1.73,-0.12,-0.11,0.01
56500,-0.09,-10.09,-1.76,-0.12,-0.05,0.04
56600,0.3,-9.96,-1.98,-0.03,-0.02,0.01
56700,0.32,-9.52,-1.68,-0.01,-0.1,0
56800,0.16,-10.07,-2.03,0,-0.04,-0.04
56900,0.41,-10.25,-2.04,-0.09,-0.03,0.01
57000,0.28,-9.88,-2.15,-0.02,-0.04,0.08
57100,0.47,-9.92,-1.8,0.02,-0.1,0.03
57200,0.13,-9.62,-1.6,0,-0.12,0.03
57300,0.43,-10.03,-2.03,-0.01,-0.03,0.05
57400,0.24,-9.36,-1.75,0.01,-0.1,0.04
57500,-0.51,-9.86,-1.19,-0.11,-0.16,-0.09
57600,0.41,-10.35,-1.93,0.05,-0.12,0.07
57700,-0.14,-9.81,-1.42,-0.01,-0.11,-0.01
57800,0.16,-9.94,-1.56,0.03,-0.02,0.01
57900,0.09,-9.68,-1.46,0.01,0.02,-0.02
58000,-0.13,-9.99,-1.4,-0.07,-0.01,0.01
58100,0.3,-9.65,-1.66,-0.05,0.05,0.06
58200,0.06,-9.93,-1.51,-0.02,-0.03,-0.1
58300,0,-10.14,-1.71,0,0.03,0
58400,0.03,-9.88,-1.37,0,-0.05,0.01
58500,0,-9.94,-1.9,0,0.04,0.03
58600,-0.13,-9.94,-1.51,-0.04,0.01,0.02
58700,-0.04,-10.18,-1.62,-0.06,0.01,0.03
58800,0.11,-9.79,-1.52,-0.03,0.09,0.02
58900,0.19,-9.88,-1.85,-0.02,0.04,0.01
59000,0.2,-9.95,-1.48,-0.05,0.08,0.03
59100,0.02,-9.6,-1.42,0.01,0.12,-0.01
59200,0.12,-9.79,-1.93,0.03,0.1,0.05
59300,-0.1,-9.98,-1.75,-0.07,0.11,-0.08
59400,-0.19,-10.09,-1.54,-0.02,0.05,0.02
59500,-0.34,-10.18,-1.48,-0.08,0.08,-0.01
59600,-0.24,-9.89,-1.99,-0.03,0.07,-0.01
59700,-0.22,-9.9,-1.65,-0.08,0.1,-0.02
59800,-0.06,-9.81,-1.48,-0.06,0.13,0.04
59900,0.2,-9.44,-1.66,-0.04,0.09,0
60000,-0.07,-9.98,-1.15,-0.01,0.13,0
60100,0.08,-10.11,-1.82,-0.05,0.2,0.01
60200,-0.13,-10.1,-2.12,-0.04,0.21,0.03
60300,-0.21,-9.66,-1.68,-0.05,0.06,0.04
60400,-0.13,-9.87,-1.7,0.01,0.11,-0.01
60500,0.08,-10.3,-2.09,0.04,0.17,0.03
60600,0.18,-9.93,-1.81,0.06,0.12,0.05
60700,0.11,-9.97,-1.36,0,0.12,-0.02
60800,0.02,-9.83,-1.56,0.03,0.13,-0.05
60900,0.35,-9.96,-1.79,0.04,0.15,0.01
61000,1.05,-10.99,-4.6,-1.36,0.1,-0.02
61100,0.38,-9.68,-1.47,-0.18,0.14,0.04
61200,0,-9.71,-1.52,0.04,0.11,-0.01
61300,-0.3,-10.19,-1.33,-0.09,0.12,0.01
61400,0.22,-9.71,-1.43,0.02,0.21,0.1
61500,-0.1,-9.84,-1.08,0.07,0.16,-0.06
61600,0.18,-9.64,-1.1,0.12,0.14,0.02
61700,-0.11,-10.13,-1.43,0.07,0.15,-0.03
61800,-0.02,-9.53,-1.17,0.07,0.23,-0.03
61900,0.11,-9.88,-1.06,0.06,0.23,-0.01
62000,0.14,-9.96,-1.4,0.09,0.07,0.03
62100,0.02,-9.96,-0.95,-0.01,0.14,0.01
62200,-0.1,-9.84,-1.11,0.05,0.05,-0.04
62300,-0.32,-10.08,-0.8,-0.03,0.16,-0.01
62400,0.07,-9.77,-0.58,-0.07,0.1,0.02
62500,-0.05,-9.83,-0.84,0.09,0.01,0.04
62600,-0.11,-9.9,-0.87,-0.03,-0.01,-0.03
62700,-0.19,-10.16,-0.75,0,-0.03,-0.04
62800,-0.51,-9.97,-0.45,-0.05,0.01,0.06
62900,-0.18,-9.89,-0.39,0.02,0.02,0.01
63000,-0.08,-9.93,-0.76,0.01,0,0.04
63100,0.08,-9.81,-0.75,-0.05,0,0.01
63200,0.02,-9.79,-0.75,0.04,-0.02,0.01
63300,0.02,-10.08,-1.01,-0.03,0,-0.05
63400,-0.07,-9.87,-0.57,-0.08,-0.1,-0.01
63500,-0.15,-9.85,-0.65,0,-0.09,-0.04
63600,-0.08,-9.99,-0.71,-0.08,-0.06,-0.01
63700,-0.22,-10.03,-0.34,-0.17,-0.15,-0.04
63800,0.23,-9.72,-0.73,-0.06,-0.05,0.04
63900,0.3,-9.76,-1.25,-0.09,-0.12,-0.01
64000,0.25,-9.89,-1.07,-0.13,-0.17,-0.05
64100,0.24,-9.92,-1.25,-0.07,-0.17,-0.04
64200,0.1,-10.09,-1.28,-0.11,-0.16,-0.01
64300,0.3,-9.91,-1.62,-0.11,-0.12,0.03
64400,0.34,-9.87,-1.51,-0.06,-0.18,0.01
64500,0.02,-10.08,-1.54,-0.11,-0.22,-0.02
64600,0.54,-9.84,-2.55,-0.24,-0.14,0
64700,0.2,-9.99,-1.66,-0.1,-0.18,0
64800,0.18,-9.73,-1.9,-0.08,-0.15,0.01
64900,0.2,-9.86,-2.32,-0.08,-0.16,-0.03
65000,0.18,-9.95,-2.49,-0.02,-0.2,-0.04
65100,-0.05,-10.1,-2.2,-0.03,-0.21,0.04
65200,0.25,-9.84,-2.26,-0.04,-0.15,0.06
65300,0.33,-9.41,-1.68,0.03,-0.17,-0.03
65400,0.17,-9.9,-2.14,0,-0.16,-0.1
65500,0.18,-9.84,-1.83,0.04,-0.19,-0.04
65600,0.45,-9.66,-2.07,0.07,-0.13,-0.05
65700,0.15,-9.76,-1.96,0.07,-0.2,-0.1
65800,0,-10.06,-1.85,-0.03,-0.13,-0.01
65900,0.51,-10.33,-2.51,0.03,-0.05,0.04
66000,-0.02,-9.87,-1.56,0.04,-0.19,0.02
66100,0.11,-9.96,-1.89,0,-0.09,0.05
66200,-0.19,-9.47,-1.44,0.02,-0.14,0.07
66300,-0.02,-9.68,-1.67,-0.02,-0.03,0.07
66400,0.69,-10.06,-1.71,-0.11,0.04,0.06
66500,0.2,-9.76,-1.23,0.01,0.25,-0.03
66600,0.01,-10.13,-1.33,-0.02,0.12,-0.04
66700,-0.01,-9.93,-1.5,-0.06,0.14,0
66800,0.32,-9.54,-1.41,-0.04,-0.17,0.02
66900,0.24,-9.66,-1.66,0,0.06,0.01
67000,0.07,-9.93,-1.37,-0.04,-0.01,-0.05
67100,-0.1,-9.96,-1.5,0.01,0.02,-0.02
67200,-0.11,-10.2,-1.55,0.01,0.07,-0.02
67300,0.11,-9.8,-1.58,0.02,0.05,0
67400,0.24,-9.78,-1.2,-0.03,0.07,-0.01
67500,0.04,-10.17,-1.71,0.01,0.07,-0.03
67600,-0.1,-9.97,-1.39,-0.07,0.04,-0.04
67700,0.25,-9.91,-1.48,-0.05,0.09,-0.01
67800,-0.21,-10.03,-1.91,-0.05,0.05,0.03
67900,0.05,-10.13,-1.46,-0.07,0.05,0.06
68000,0.05,-9.91,-1.69,-0.03,0.09,0.02
68100,0.43,-9.76,-1.34,-0.03,0.07,0
68200,-0.03,-9.85,-1.3,-0.01,0.17,-0.09
68300,0.24,-9.94,-1.83,0,0.17,0
68400,0.47,-9.85,-2.09,0.02,0.11,-0.02
68500,-0.03,-10.01,-1.53,-0.1,0.11,0.05
68600,0.48,-9.81,-1.48,-0.02,0.16,0
68700,0.12,-9.95,-1.53,-0.01,0.12,0.02
68800,0.17,-9.59,-1.3,-0.01,0.14,0.05
68900,0.39,-9.82,-1.51,-0.01,0.19,-0.04
69000,0.26,-10.11,-1.19,0.04,0.19,0.06
69100,0.16,-9.72,-1.44,0.04,0.21,-0.01
69200,0.03,-9.83,-1.46,0.12,0.08,0.04
69300,0.05,-10.06,-1.33,0.05,0.17,0.02
69400,0.18,-9.85,-1,0.01,0.12,0.02
69500,0.1,-9.85,-0.93,0.06,0.13,0.04
69600,0,-9.79,-1.11,0.1,0.14,0.03
69700,0.27,-9.38,-0.86,0.1,0.14,0
69800,0.07,-10,-0.88,-0.09,0.13,-0.09
69900,0.27,-9.87,-0.87,0.09,0.08,-0.01
70000,0,-9.87,-0.65,0.06,0.15,-0.01
70100,-0.17,-9.96,-0.69,0,0.17,-0.02
70200,0.06,-9.67,-0.14,0.01,0.21,0.01
70300,-0.17,-10.24,-0.54,-0.04,0.18,-0.04
70400,-0.13,-10.12,-0.5,0.13,0.11,0.04
70500,0.26,-9.82,-0.55,0.04,0.11,0.01
70600,0.23,-9.96,-0.74,0.11,0.05,0.01
70700,-0.32,-9.76,-0.39,-0.01,0.07,-0.02
70800,-0.01,-9.98,-0.47,-0.05,0.11,0.06
70900,0.14,-9.88,-0.12,0.05,0.01,-0.01
71000,-0.03,-9.77,-0.29,0.09,0.06,0
71100,-0.46,-9.65,-0.33,-0.07,0.07,0.02
71200,0.13,-9.49,0.16,0,0.1,0.04
71300,0.04,-9.65,-0.19,0,0.05,0.05
71400,0,-9.66,-0.37,0.03,-0.04,-0.05
71500,-0.17,-9.98,-0.16,-0.08,-0.02,-0.02
71600,-0.17,-9.9,-0.24,-0.09,-0.08,-0.02
71700,0.05,-9.71,-0.59,-0.08,-0.08,-0.03
71800,-0.09,-9.92,-0.31,-0.12,-0.06,0
71900,0.06,-9.81,-0.32,-0.1,-0.18,-0.02
72000,-0.01,-9.93,-0.59,-0.06,-0.04,0.03
72100,-0.15,-9.95,-0.7,-0.14,-0.08,-0.04
72200,0.08,-9.74,-0.49,-0.08,-0.21,-0.09
72300,-0.04,-10.1,-1.04,-0.15,-0.16,-0.05
72400,0.02,-10.02,-0.99,-0.22,-0.14,0
72500,0.4,-9.85,-1.26,-0.15,-0.17,-0.05
72600,0.45,-9.81,-1.24,-0.12,-0.21,-0.05
72700,0.36,-9.9,-1.94,-0.08,-0.19,-0.01
72800,0.41,-9.61,-1.92,-0.1,-0.18,-0.05
72900,0.36,-9.9,-1.8,-0.08,-0.26,-0.09
73000,0.45,-9.93,-1.98,-0.06,-0.26,-0.02
73100,0.28,-10,-2.04,-0.06,-0.24,-0.01
73200,0.3,-10.11,-1.87,-0.05,-0.18,-0.02
73300,0.58,-9.76,-2.55,-0.05,-0.18,0.02
73400,0.17,-9.92,-1.98,-0.1,-0.16,0.01
73500,0.43,-9.68,-1.9,-0.07,-0.11,0.01
73600,0.51,-9.83,-2.38,-0.07,-0.16,-0.01
73700,-0.08,-10.03,-1.97,-0.04,-0.13,-0.05
73800,0.3,-9.7,-1.78,0,-0.11,-0.04
73900,0.29,-10.01,-2.04,0.02,-0.06,-0.02
74000,0.6,-9.76,-2.4,0.01,-0.02,-0.04
74100,0.32,-10.14,-2.04,0.04,-0.09,-0.04
74200,0.68,-9.91,-2.35,0.09,-0.06,0.01
74300,0.41,-9.72,-2.12,-0.01,-0.11,-0.02
74400,0.26,-10.36,-1.67,-0.03,-0.19,-0.07
74500,0.29,-10.28,-1.69,-0.01,-0.07,0
74600,0.53,-10.38,-2.09,-0.04,-0.08,0.09
74700,0.19,-10.12,-1.67,-0.07,-0.01,-0.03
74800,0.01,-9.96,-1.75,-0.04,-0.03,0.03
74900,0.16,-10.07,-2.08,-0.03,-0.05,0
75000,0.34,-9.98,-1.83,-0.06,-0.03,0.04
75100,0.45,-9.84,-1.62,-0.03,-0.1,0.04
75200,0.05,-10,-1.37,-0.03,-0.04,0.06
75300,0.24,-9.73,-1.45,-0.08,0.01,0.02
75400,0.41,-9.83,-1.75,-0.04,0.03,-0.02
75500,0.54,-9.98,-1.87,-0.04,0.04,-0.04
75600,-0.03,-10.01,-1.67,0.05,0.14,-0.04
75700,0.36,-10.01,-2.08,0,0.06,0.03
75800,0.14,-9.9,-1.65,-0.05,0.03,-0.01
75900,0.41,-9.78,-1.73,0.02,0.05,0
76000,0.51,-9.9,-1.94,-0.06,0.09,-0.01
76100,0.18,-9.99,-1.45,0.13,0.14,0.16
76200,0.17,-9.8,-1.52,0,0.04,0.01
76300,0.2,-10.05,-1.79,-0.04,0.13,-0.03
76400,0.13,-9.9,-1.63,-0.06,0.05,0.01
76500,0.14,-9.81,-1.66,-0.04,0.06,0
76600,0.38,-9.95,-1.66,-0.03,0.06,0.03
76700,0.55,-10,-1.8,0.01,0.09,-0.04
76800,0.67,-9.88,-1.73,-0.03,0.14,-0.07
76900,0.53,-9.82,-1.82,-0.06,0.14,-0.06
77000,0.3,-9.9,-1.78,0,0.13,-0.01
77100,0.74,-9.67,-1.98,0.02,0.08,0.03
77200,0.27,-10.13,-1.82,0.03,0.08,-0.05
77300,0.19,-9.92,-1.64,0.03,0.19,-0.02
77400,0.56,-10.05,-1.87,-0.02,0.13,0.04
77500,0.45,-9.66,-1.75,0.02,0.15,-0.02
77600,0.17,-9.8,-1.7,0.03,0.07,-0.01
77700,0.32,-9.92,-1.7,0.03,0.12,-0.03
77800,0.22,-10.28,-1.6,-0.03,0.11,0.03
77900,0.01,-10.12,-1.44,-0.09,0.13,0.13
78000,0.42,-9.63,-1.37,0.05,0.24,0.03
78100,0.35,-9.75,-1.19,0.11,0.21,-0.05
78200,0.36,-10.18,-2.07,0.06,0.15,-0.04
78300,0.07,-9.92,-1.31,0.04,0.06,0.01
78400,0.09,-9.62,-0.42,0.09,0.15,0.01
78500,0.08,-9.74,-0.99,0.12,0.14,0
78600,-0.24,-10.31,-0.98,0.11,0.02,0.11
78700,0.31,-9.78,-0.43,0.02,0.23,0.06
78800,0.27,-9.64,-0.96,0.05,0.21,0.02
78900,0.06,-9.85,-1.09,0.02,0.26,-0.05
79000,-0.07,-9.9,-0.4,0.04,0.24,-0.1
79100,-0.16,-10,-0.37,0,0.16,0
79200,0.11,-9.62,-0.32,0.02,0.14,-0.03
79300,0.11,-9.84,-0.43,-0.01,0.09,-0.02
79400,-0.17,-9.93,-0.2,0.05,0.06,0.03
79500,-0.13,-9.84,-0.07,-0.03,0.04,0.01
79600,-0.25,-9.95,-0.14,-0.06,0.06,0.05
79700,-0.06,-9.71,-0.37,-0.1,0.03,0.06
79800,0,-9.58,-0.15,0.03,-0.01,0
79900,0.1,-9.77,-0.28,-0.04,0.01,0.01
80000,-0.14,-9.84,-0.23,-0.01,-0.05,0
80100,-0.15,-9.94,-0.03,0.01,-0.04,0
80200,-0.12,-9.81,-0.17,-0.01,-0.02,-0.07
80300,-0.18,-9.85,-0.55,-0.12,0.01,0.01
80400,-0.07,-9.85,-0.22,-0.08,-0.08,0.01
80500,-0.14,-9.81,-0.32,-0.12,-0.08,-0.05
80600,-0.11,-10.06,-0.37,-0.1,-0.1,-0.07
80700,-0.04,-10.05,-0.46,-0.07,-0.12,-0.01
80800,0.04,-9.96,-0.51,-0.13,-0.01,0.08
80900,0.19,-9.85,-0.64,-0.1,-0.13,-0.06
81000,0.27,-10.07,-0.93,-0.12,-0.09,-0.1
81100,0.09,-9.86,-1.16,-0.15,-0.18,0.03
81200,0.32,-9.88,-1.11,-0.08,-0.16,0.08
81300,0.18,-9.84,-1.04,-0.11,-0.22,-0.01
81400,0.26,-9.79,-1.37,-0.04,-0.22,-0.06
81500,0.35,-9.98,-1.32,-0.11,-0.16,-0.04
81600,0.17,-10.15,-1.55,-0.06,-0.13,0.04
81700,0.28,-10.09,-1.62,-0.13,-0.05,0.05
81800,0.08,-9.93,-1.72,-0.06,-0.16,-0.01
81900,-0.02,-10.01,-1.5,-0.08,-0.12,-0.01
82000,0.62,-9.81,-1.6,-0.05,-0.12,-0.01
82100,0.6,-9.68,-2.02,-0.33,-0.22,0.03
82200,0.38,-10.02,-1.87,-0.09,-0.16,-0.01
82300,0.31,-9.8,-2.01,0,-0.18,0
82400,0.4,-9.78,-1.97,0.02,-0.15,-0.02
82500,0.28,-9.8,-2.02,-0.03,-0.11,-0.04
82600,0.2,-10.01,-1.97,0.02,-0.04,-0.15
82700,0.34,-10.2,-1.8,-0.08,-0.13,0.03
82800,-0.27,-9.81,-1.93,-0.02,-0.06,-0.09
82900,0.24,-10.62,-2.24,0.12,-0.13,0.14
83000,0.39,-10.02,-2.22,-0.07,-0.16,0.07
83100,0.19,-9.88,-1.73,-0.07,-0.06,0.08
83200,0.17,-9.69,-1.59,-0.05,-0.12,0.06
83300,0.53,-9.89,-2.25,0.09,0.02,0.06
83400,0.06,-9.78,-1.57,0.04,-0.01,-0.05
83500,0.72,-9.99,-1.94,0.06,0.07,-0.01
83600,0.55,-10.35,-1.64,-0.03,0.33,-0.08
83700,0.18,-9.84,-1.58,-0.04,0.09,0.01
83800,0.3,-9.91,-1.6,0.05,0.01,0.1
83900,0.16,-9.88,-1.69,-0.03,0,0.04
84000,0.23,-10.01,-2.02,-0.05,0.03,0
84100,0.03,-10.11,-1.89,-0.05,0.19,-0.04
84200,-0.19,-10.14,-1.6,-0.06,0.03,0.03
84300,0.11,-9.93,-1.87,-0.02,0.04,-0.01
84400,0.31,-9.74,-1.84,-0.01,0.04,-0.03
84500,0.57,-9.8,-1.49,0.03,0.02,-0.04
84600,0.05,-10.05,-1.77,-0.01,0.06,0.04
84700,0.13,-9.79,-1.42,-0.07,0.03,0.04
84800,0.3,-9.79,-1.83,-0.06,0.12,0.02
84900,0.11,-10.13,-1.62,-0.06,0.05,-0.05
85000,0.11,-10.07,-1.64,-0.07,0.07,0.03
85100,-0.05,-9.96,-1.69,-0.03,0.11,0.03
85200,0.46,-9.78,-2.25,-0.04,0.15,-0.02
85300,0.14,-9.9,-2.04,-0.02,0.09,0.03
85400,0.34,-9.85,-1.8,-0.02,0.07,0.01
85500,0.25,-9.95,-1.77,-0.02,0.09,-0.01
85600,-0.11,-10.03,-1.72,-0.01,0.13,-0.03
85700,0.22,-10.14,-1.95,-0.03,0.12,0.04
85800,0.1,-9.98,-1.89,-0.05,0.14,0.07
85900,0.4,-9.67,-1.78,-0.02,0.12,0.02
86000,0.44,-10.11,-2.13,-0.03,0.18,-0.03
86100,0.18,-9.81,-1.9,-0.04,0.17,0
86200,0.1,-9.92,-1.71,-0.03,0.15,-0.01
86300,0.17,-10.1,-1.6,0.06,0.03,0
86400,0.11,-9.94,-1.6,0.08,0.17,0
86500,0.12,-10.16,-1.56,0.06,0.1,0.03
86600,0.1,-10.15,-1.64,0.1,0.17,0.07
86700,0.21,-9.87,-1.54,0.03,0.25,0.06
86800,0.71,-9.8,-2.04,0.12,0.08,0.05
86900,0.2,-9.81,-1.86,0.12,0.2,0.07
87000,0.04,-9.75,-1.48,0.11,0.12,-0.07
87100,0.07,-9.6,-0.92,0.01,0.18,-0.07
87200,0.02,-10.05,-1.17,0.08,0.16,-0.02
87300,-0.3,-10.35,-1.12,-0.04,0.23,-0.01
87400,0.38,-9.86,-1.3,-0.02,0.23,0.01
87500,-0.28,-9.79,-0.98,0.02,0.14,0.01
87600,0.17,-10.12,-1.31,-0.04,0.14,0.03
87700,-0.01,-10.03,-0.71,0.05,0.06,-0.05
87800,-0.38,-10.25,-0.87,-0.09,0.17,0.08
87900,0.06,-9.87,-0.76,0.01,0.11,0.1
88000,0,-9.79,-1.42,0,0.07,0.03
88100,-0.31,-9.72,-0.79,0.06,-0.11,0.02
88200,-0.14,-9.99,-0.75,0.01,-0.09,-0.01
88300,-0.11,-9.83,-0.82,0.06,0,-0.06
88400,-0.15,-9.75,-0.52,-0.07,0,0.03
88500,-0.01,-9.77,-0.6,-0.03,-0.05,0
88600,-0.2,-9.94,-0.63,0.12,-0.01,0.02
88700,-0.12,-9.75,-0.81,-0.01,0.05,0.01
88800,-0.12,-9.81,-0.82,-0.03,-0.04,-0.02
88900,0.04,-9.98,-0.57,-0.04,0.01,-0.02
89000,0,-9.58,-0.7,-0.05,-0.06,-0.02
89100,0.23,-9.66,-1.02,-0.05,-0.04,-0.02
89200,-0.04,-9.99,-0.51,-0.09,-0.02,-0.04
89300,0.06,-10.03,-1.08,-0.03,-0.02,-0.02
89400,0.08,-9.93,-0.99,-0.14,-0.02,0
89500,0.12,-9.64,-0.64,0,-0.14,-0.02
89600,0.15,-9.91,-1.15,-0.05,-0.12,-0.09
89700,-0.11,-9.83,-1.08,-0.06,-0.17,0
89800,0.23,-9.87,-0.66,-0.15,-0.15,0
89900,0.55,-9.69,-1.66,-0.12,-0.12,-0.08
90000,0.27,-10.05,-1.54,-0.24,-0.14,-0.02
90100,0.28,-9.94,-1.74,-0.12,-0.19,-0.01
90200,0.63,-9.86,-1.92,-0.1,-0.15,-0.05
90300,0.4,-9.87,-2.05,-0.08,-0.24,-0.03
90400,0.29,-10.12,-1.99,-0.11,-0.26,-0.01
90500,0.28,-9.89,-2.07,-0.11,-0.27,0
90600,0.35,-9.94,-2,-0.06,-0.21,-0.03
90700,0.43,-9.95,-2.16,-0.1,-0.14,0.02
90800,0.29,-10.01,-2.33,-0.07,-0.21,0
90900,-0.04,-10.14,-2.2,-0.01,-0.13,0.02
91000,0.12,-9.86,-2.11,0.03,-0.19,-0.01
91100,0.18,-9.58,-1.92,-0.05,-0.18,-0.06
91200,0.16,-10.01,-2.19,-0.07,-0.13,0.02
